GENOME,SAMPLE
BPAM22-1_SAMN08954291_MAG_00000007,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000008,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000009,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000010,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000011,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000012,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000013,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000015,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000016,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000019,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000020,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000021,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000022,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000023,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000024,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000025,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000026,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000027,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000028,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000029,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000030,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000031,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000034,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954291_MAG_00000036,BPAM22-1_SAMN08954291_METAG
BPAM22-1_SAMN08954292_MAG_00000004,BPAM22-1_SAMN08954292_METAG
BPAM22-1_SAMN08954292_MAG_00000005,BPAM22-1_SAMN08954292_METAG
BPAM22-1_SAMN08954292_MAG_00000007,BPAM22-1_SAMN08954292_METAG
BPAM22-1_SAMN08954292_MAG_00000011,BPAM22-1_SAMN08954292_METAG
BPAM22-1_SAMN08954292_MAG_00000012,BPAM22-1_SAMN08954292_METAG
BPAM22-1_SAMN08954292_MAG_00000013,BPAM22-1_SAMN08954292_METAG
BPAM22-1_SAMN08954292_MAG_00000014,BPAM22-1_SAMN08954292_METAG
BPAM22-1_SAMN08954292_MAG_00000016,BPAM22-1_SAMN08954292_METAG
BPAM22-1_SAMN08954292_MAG_00000017,BPAM22-1_SAMN08954292_METAG
BPAM22-1_SAMN08954292_MAG_00000018,BPAM22-1_SAMN08954292_METAG
BPAM22-1_SAMN08954293_MAG_00000001,BPAM22-1_SAMN08954293_METAG
BPAM22-1_SAMN08954293_MAG_00000002,BPAM22-1_SAMN08954293_METAG
BPAM22-1_SAMN08954293_MAG_00000003,BPAM22-1_SAMN08954293_METAG
BPAM22-1_SAMN08954293_MAG_00000004,BPAM22-1_SAMN08954293_METAG
BPAM22-1_SAMN08954293_MAG_00000006,BPAM22-1_SAMN08954293_METAG
BPAM22-1_SAMN08954293_MAG_00000009,BPAM22-1_SAMN08954293_METAG
BPAM22-1_SAMN08954293_MAG_00000013,BPAM22-1_SAMN08954293_METAG
BPAM22-1_SAMN08954293_MAG_00000015,BPAM22-1_SAMN08954293_METAG
BPAM22-1_SAMN08954293_MAG_00000017,BPAM22-1_SAMN08954293_METAG
BPAM22-1_SAMN08954293_MAG_00000019,BPAM22-1_SAMN08954293_METAG
BPAM22-1_SAMN08954294_MAG_00000001,BPAM22-1_SAMN08954294_METAG
BPAM22-1_SAMN08954294_MAG_00000002,BPAM22-1_SAMN08954294_METAG
BPAM22-1_SAMN08954294_MAG_00000003,BPAM22-1_SAMN08954294_METAG
BPAM22-1_SAMN08954294_MAG_00000006,BPAM22-1_SAMN08954294_METAG
BPAM22-1_SAMN08954294_MAG_00000008,BPAM22-1_SAMN08954294_METAG
BPAM22-1_SAMN08954294_MAG_00000009,BPAM22-1_SAMN08954294_METAG
BPAM22-1_SAMN08954294_MAG_00000010,BPAM22-1_SAMN08954294_METAG
BPAM22-1_SAMN08954294_MAG_00000011,BPAM22-1_SAMN08954294_METAG
BPAM22-1_SAMN08954294_MAG_00000012,BPAM22-1_SAMN08954294_METAG
BPAM22-1_SAMN08954295_MAG_00000001,BPAM22-1_SAMN08954295_METAG
BPAM22-1_SAMN08954295_MAG_00000002,BPAM22-1_SAMN08954295_METAG
BPAM22-1_SAMN08954295_MAG_00000003,BPAM22-1_SAMN08954295_METAG
BPAM22-1_SAMN08954295_MAG_00000004,BPAM22-1_SAMN08954295_METAG
BPAM22-1_SAMN08954295_MAG_00000005,BPAM22-1_SAMN08954295_METAG
BPAM22-1_SAMN08954295_MAG_00000007,BPAM22-1_SAMN08954295_METAG
BPAM22-1_SAMN08954295_MAG_00000011,BPAM22-1_SAMN08954295_METAG
BPAM22-1_SAMN08954295_MAG_00000014,BPAM22-1_SAMN08954295_METAG
BPAM22-1_SAMN08954297_MAG_00000005,BPAM22-1_SAMN08954297_METAG
BPAM22-1_SAMN08954297_MAG_00000004,BPAM22-1_SAMN08954297_METAG
BPAM22-1_SAMN08954297_MAG_00000008,BPAM22-1_SAMN08954297_METAG
BPAM22-1_SAMN08954297_MAG_00000015,BPAM22-1_SAMN08954297_METAG
BPAM22-1_SAMN08954297_MAG_00000016,BPAM22-1_SAMN08954297_METAG
BPAM22-1_SAMN08954297_MAG_00000019,BPAM22-1_SAMN08954297_METAG
BPAM22-1_SAMN08954297_MAG_00000021,BPAM22-1_SAMN08954297_METAG
BPAM22-1_SAMN08954298_MAG_00000011,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000012,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000017,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000020,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000001,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000002,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000004,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000005,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000006,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000008,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000010,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000014,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000015,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000018,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954298_MAG_00000021,BPAM22-1_SAMN08954298_METAG
BPAM22-1_SAMN08954249_MAG_00000037,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000039,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000040,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000044,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000046,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000048,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000049,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000050,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000053,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000002,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000003,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000005,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000007,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000008,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000009,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000010,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000011,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000014,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000015,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000016,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000019,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000020,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000021,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000022,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000023,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000024,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000025,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000026,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000027,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000028,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000029,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000030,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000031,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000032,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000033,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000034,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000035,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954249_MAG_00000036,BPAM22-1_SAMN08954249_METAG
BPAM22-1_SAMN08954250_MAG_00000003,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000005,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000009,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000011,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000014,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000015,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000016,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000017,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000019,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000021,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000022,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000024,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000025,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000026,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000027,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000028,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000030,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000031,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000034,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000036,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000037,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000038,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000040,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000042,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000045,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000051,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000052,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000056,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000057,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000058,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954250_MAG_00000059,BPAM22-1_SAMN08954250_METAG
BPAM22-1_SAMN08954251_MAG_00000039,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000040,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000041,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000042,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000043,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000045,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000046,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000048,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000049,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000050,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000053,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000054,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000055,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000001,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000002,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000003,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000004,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000006,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000008,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000009,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000011,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000013,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000014,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000015,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000017,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000018,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000019,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000020,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000021,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000022,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000023,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000024,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000025,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000026,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000028,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000029,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000030,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000031,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000032,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000033,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000034,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000035,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000036,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954251_MAG_00000037,BPAM22-1_SAMN08954251_METAG
BPAM22-1_SAMN08954252_MAG_00000001,BPAM22-1_SAMN08954252_METAG
BPAM22-1_SAMN08954252_MAG_00000002,BPAM22-1_SAMN08954252_METAG
BPAM22-1_SAMN08954252_MAG_00000009,BPAM22-1_SAMN08954252_METAG
BPAM22-1_SAMN08954253_MAG_00000094,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000095,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000096,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000098,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000001,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000003,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000005,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000008,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000010,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000011,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000012,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000015,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000017,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000020,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000021,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000022,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000029,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000030,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000032,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000033,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000036,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000037,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000040,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000042,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000043,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000044,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000045,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000046,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000047,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000048,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000050,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000051,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000053,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000054,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000055,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000056,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000057,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000058,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000059,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000062,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000064,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000065,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000066,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000067,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000069,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000071,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000075,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000078,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000079,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000081,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000087,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000088,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000090,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000091,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000092,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954253_MAG_00000093,BPAM22-1_SAMN08954253_METAG
BPAM22-1_SAMN08954254_MAG_00000002,BPAM22-1_SAMN08954254_METAG
BPAM22-1_SAMN08954254_MAG_00000003,BPAM22-1_SAMN08954254_METAG
BPAM22-1_SAMN08954254_MAG_00000004,BPAM22-1_SAMN08954254_METAG
BPAM22-1_SAMN08954254_MAG_00000005,BPAM22-1_SAMN08954254_METAG
BPAM22-1_SAMN08954254_MAG_00000007,BPAM22-1_SAMN08954254_METAG
BPAM22-1_SAMN08954254_MAG_00000008,BPAM22-1_SAMN08954254_METAG
BPAM22-1_SAMN08954254_MAG_00000012,BPAM22-1_SAMN08954254_METAG
BPAM22-1_SAMN08954254_MAG_00000013,BPAM22-1_SAMN08954254_METAG
BPAM22-1_SAMN08954254_MAG_00000014,BPAM22-1_SAMN08954254_METAG
BPAM22-1_SAMN08954254_MAG_00000016,BPAM22-1_SAMN08954254_METAG
BPAM22-1_SAMN08954254_MAG_00000017,BPAM22-1_SAMN08954254_METAG
BPAM22-1_SAMN08954254_MAG_00000018,BPAM22-1_SAMN08954254_METAG
BPAM22-1_SAMN08954254_MAG_00000019,BPAM22-1_SAMN08954254_METAG
BPAM22-1_SAMN08954255_MAG_00000004,BPAM22-1_SAMN08954255_METAG
BPAM22-1_SAMN08954255_MAG_00000005,BPAM22-1_SAMN08954255_METAG
BPAM22-1_SAMN08954255_MAG_00000006,BPAM22-1_SAMN08954255_METAG
BPAM22-1_SAMN08954255_MAG_00000009,BPAM22-1_SAMN08954255_METAG
BPAM22-1_SAMN08954255_MAG_00000011,BPAM22-1_SAMN08954255_METAG
BPAM22-1_SAMN08954255_MAG_00000012,BPAM22-1_SAMN08954255_METAG
BPAM22-1_SAMN08954256_MAG_00000003,BPAM22-1_SAMN08954256_METAG
BPAM22-1_SAMN08954256_MAG_00000004,BPAM22-1_SAMN08954256_METAG
BPAM22-1_SAMN08954256_MAG_00000006,BPAM22-1_SAMN08954256_METAG
BPAM22-1_SAMN08954256_MAG_00000007,BPAM22-1_SAMN08954256_METAG
BPAM22-1_SAMN08954256_MAG_00000008,BPAM22-1_SAMN08954256_METAG
BPAM22-1_SAMN08954256_MAG_00000009,BPAM22-1_SAMN08954256_METAG
BPAM22-1_SAMN08954256_MAG_00000010,BPAM22-1_SAMN08954256_METAG
BPAM22-1_SAMN08954256_MAG_00000012,BPAM22-1_SAMN08954256_METAG
BPAM22-1_SAMN08954256_MAG_00000016,BPAM22-1_SAMN08954256_METAG
BPAM22-1_SAMN08954256_MAG_00000017,BPAM22-1_SAMN08954256_METAG
BPAM22-1_SAMN08954256_MAG_00000018,BPAM22-1_SAMN08954256_METAG
BPAM22-1_SAMN08954256_MAG_00000019,BPAM22-1_SAMN08954256_METAG
BPAM22-1_SAMN08954257_MAG_00000002,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000005,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000006,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000007,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000009,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000010,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000014,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000016,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000017,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000018,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000020,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000022,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000024,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000026,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000028,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000029,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000031,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000034,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000036,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000038,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000039,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954257_MAG_00000040,BPAM22-1_SAMN08954257_METAG
BPAM22-1_SAMN08954258_MAG_00000002,BPAM22-1_SAMN08954258_METAG
BPAM22-1_SAMN08954258_MAG_00000004,BPAM22-1_SAMN08954258_METAG
BPAM22-1_SAMN08954258_MAG_00000005,BPAM22-1_SAMN08954258_METAG
BPAM22-1_SAMN08954258_MAG_00000006,BPAM22-1_SAMN08954258_METAG
BPAM22-1_SAMN08954258_MAG_00000007,BPAM22-1_SAMN08954258_METAG
BPAM22-1_SAMN08954258_MAG_00000009,BPAM22-1_SAMN08954258_METAG
BPAM22-1_SAMN08954258_MAG_00000010,BPAM22-1_SAMN08954258_METAG
BPAM22-1_SAMN08954258_MAG_00000011,BPAM22-1_SAMN08954258_METAG
BPAM22-1_SAMN08954258_MAG_00000012,BPAM22-1_SAMN08954258_METAG
